Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2024-08-01,FIL-USD,4.209012031555176,4.2909932136535645,3.901362895965576,4.16008996963501,4.16008996963501,155591796
2024-08-02,FIL-USD,4.16008996963501,4.185520172119141,3.8486809730529785,3.8672590255737305,3.8672590255737305,141606486
2024-08-03,FIL-USD,3.8672590255737305,3.948798894882202,3.600904941558838,3.689512014389038,3.689512014389038,132208980
2024-08-04,FIL-USD,3.689512014389038,3.766680955886841,3.391974925994873,3.5256049633026123,3.5256049633026123,133631047
2024-08-05,FIL-USD,3.5256049633026123,3.554147958755493,2.9008729457855225,3.2430388927459717,3.2430388927459717,455406082
2024-08-06,FIL-USD,3.2430260181427,3.581109046936035,3.2382590770721436,3.495929002761841,3.495929002761841,159867099
2024-08-07,FIL-USD,3.495929002761841,3.562469005584717,3.3224940299987793,3.350783109664917,3.350783109664917,112371699
2024-08-08,FIL-USD,3.3507750034332275,3.832292079925537,3.311876058578491,3.8298349380493164,3.8298349380493164,126874120
2024-08-09,FIL-USD,3.8298349380493164,3.855976104736328,3.7010090351104736,3.7647669315338135,3.7647669315338135,88370912
2024-08-10,FIL-USD,3.7647669315338135,3.8206300735473633,3.7310869693756104,3.7777559757232666,3.7777559757232666,62115541
2024-08-11,FIL-USD,3.7777559757232666,3.843653917312622,3.4581339359283447,3.4891319274902344,3.4891319274902344,83609004
2024-08-12,FIL-USD,3.4891319274902344,3.7857110500335693,3.4728469848632812,3.7373719215393066,3.7373719215393066,107586425
2024-08-13,FIL-USD,3.7373719215393066,3.7667500972747803,3.600353956222534,3.7086260318756104,3.7086260318756104,93208369
2024-08-14,FIL-USD,3.7086260318756104,3.7239201068878174,3.5425350666046143,3.5858259201049805,3.5858259201049805,90381000
2024-08-15,FIL-USD,3.5858259201049805,3.6710638999938965,3.4380578994750977,3.504157066345215,3.504157066345215,99928810
2024-08-16,FIL-USD,3.504157066345215,3.5801029205322266,3.418562889099121,3.5024709701538086,3.5024709701538086,94648713
2024-08-17,FIL-USD,3.5024709701538086,3.5806610584259033,3.4895639419555664,3.5654850006103516,3.5654850006103516,56307445
2024-08-18,FIL-USD,3.5654850006103516,3.624541997909546,3.518662929534912,3.549952983856201,3.549952983856201,60912842
2024-08-19,FIL-USD,3.549952983856201,3.633816957473755,3.535072088241577,3.623694896697998,3.623694896697998,76723455
