Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2024-08-01,QNT-USD,68.81136322021484,70.15261840820312,65.77078247070312,69.24128723144531,69.24128723144531,15063097
2024-08-02,QNT-USD,69.24128723144531,69.28998565673828,63.70207214355469,66.04658508300781,66.04658508300781,17525717
2024-08-03,QNT-USD,66.04658508300781,67.19239044189453,62.957603454589844,64.42292785644531,64.42292785644531,15773924
2024-08-04,QNT-USD,64.42292785644531,64.74324798583984,59.559146881103516,59.95065689086914,59.95065689086914,19015435
2024-08-05,QNT-USD,59.95065689086914,60.75827407836914,50.4654426574707,58.50084686279297,58.50084686279297,62321761
2024-08-06,QNT-USD,58.500404357910156,62.470741271972656,58.49405288696289,61.408363342285156,61.408363342285156,21567423
2024-08-07,QNT-USD,61.408363342285156,63.89232635498047,57.943321228027344,59.100555419921875,59.100555419921875,19623520
2024-08-08,QNT-USD,59.100555419921875,64.79209899902344,58.44804763793945,64.35444641113281,64.35444641113281,18700841
2024-08-09,QNT-USD,64.35444641113281,66.73812103271484,63.07426071166992,66.04341125488281,66.04341125488281,15883209
2024-08-10,QNT-USD,66.04341125488281,67.98314666748047,64.96879577636719,67.26350402832031,67.26350402832031,12667655
2024-08-11,QNT-USD,67.26350402832031,69.2312240600586,64.83387756347656,64.95033264160156,64.95033264160156,9825123
2024-08-12,QNT-USD,64.95033264160156,67.22081756591797,64.10061645507812,65.98165130615234,65.98165130615234,11445377
2024-08-13,QNT-USD,65.98165130615234,66.12549591064453,63.78015899658203,64.85881805419922,64.85881805419922,10297232
2024-08-14,QNT-USD,64.85881805419922,65.72876739501953,63.084564208984375,63.26376724243164,63.26376724243164,9834922
2024-08-15,QNT-USD,63.26376724243164,64.51495361328125,61.657833099365234,62.164894104003906,62.164894104003906,10557242
2024-08-16,QNT-USD,62.164894104003906,63.52449417114258,60.94062423706055,62.98479461669922,62.98479461669922,9996185
2024-08-17,QNT-USD,62.98479461669922,63.31795883178711,62.11102294921875,63.28196334838867,63.28196334838867,6554477
