Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2024-08-01,OKT-USD,7.877838134765625,8.00605583190918,7.247603893280029,7.99882698059082,7.99882698059082,628413
2024-08-02,OKT-USD,7.9230217933654785,8.206672668457031,7.525238990783691,7.588422775268555,7.588422775268555,434197
2024-08-03,OKT-USD,7.588422775268555,7.7714738845825195,6.973581790924072,7.4311017990112305,7.4311017990112305,502419
2024-08-04,OKT-USD,7.4311017990112305,7.434507846832275,6.709130764007568,6.857981204986572,6.857981204986572,369264
2024-08-05,OKT-USD,6.895737171173096,6.895737171173096,5.49763822555542,6.111536026000977,6.111536026000977,1054871
2024-08-06,OKT-USD,6.110614776611328,6.403771877288818,5.932082176208496,6.187146186828613,6.187146186828613,585365
2024-08-07,OKT-USD,6.187146186828613,6.617782115936279,6.00974178314209,6.127048015594482,6.127048015594482,420484
2024-08-08,OKT-USD,6.127048015594482,6.7622528076171875,6.122949123382568,6.6739020347595215,6.6739020347595215,399071
2024-08-09,OKT-USD,6.6739020347595215,7.095620155334473,6.585155963897705,6.977346897125244,6.977346897125244,408486
2024-08-10,OKT-USD,6.977346897125244,7.281778812408447,6.893074035644531,7.25986909866333,7.25986909866333,280853
2024-08-11,OKT-USD,7.25986909866333,7.374001979827881,6.52437686920166,6.620677947998047,6.620677947998047,387653
2024-08-12,OKT-USD,6.620677947998047,6.91122579574585,6.437241077423096,6.590635776519775,6.590635776519775,444731
2024-08-13,OKT-USD,6.590635776519775,6.711778163909912,6.5262250900268555,6.7000508308410645,6.7000508308410645,344246
2024-08-14,OKT-USD,6.7000508308410645,6.795046806335449,6.1884989738464355,6.295487880706787,6.295487880706787,407201
2024-08-15,OKT-USD,6.29546594619751,6.3492841720581055,6.038920879364014,6.1188530921936035,6.1188530921936035,292748
2024-08-16,OKT-USD,6.118916034698486,6.699275016784668,5.954761981964111,6.466805934906006,6.466805934906006,436314
2024-08-17,OKT-USD,6.466805934906006,8.281234741210938,6.466592788696289,7.2989068031311035,7.2989068031311035,1940530
2024-08-18,OKT-USD,7.318758010864258,7.56418514251709,7.04449987411499,7.135409832000732,7.135409832000732,589930
2024-08-19,OKT-USD,7.135387897491455,7.317532062530518,7.022539138793945,7.260548114776611,7.260548114776611,366059
2024-08-20,OKT-USD,7.261890888214111,7.411505222320557,6.751227855682373,6.91153621673584,6.91153621673584,770481
2024-08-21,OKT-USD,6.906517028808594,7.036639213562012,6.67838191986084,6.965133190155029,6.965133190155029,455926
2024-08-22,OKT-USD,6.965133190155029,7.187991142272949,6.919074058532715,7.039183139801025,7.039183139801025,345906
2024-08-23,OKT-USD,7.039183139801025,7.324960231781006,6.896072864532471,7.217136859893799,7.217136859893799,634961
2024-08-24,OKT-USD,7.217136859893799,7.919116020202637,7.1378679275512695,7.5150299072265625,7.5150299072265625,813343
2024-08-25,OKT-USD,7.5150299072265625,7.878227233886719,7.4093098640441895,7.670623779296875,7.670623779296875,491679
2024-08-26,OKT-USD,7.670623779296875,7.743658065795898,7.079848766326904,7.126974105834961,7.126974105834961,363175
2024-08-27,OKT-USD,7.126974105834961,7.456908226013184,6.897451877593994,6.9185590744018555,6.9185590744018555,488731
2024-08-28,OKT-USD,6.9185590744018555,7.077840805053711,6.652421951293945,6.870862007141113,6.870862007141113,385243
2024-08-29,OKT-USD,6.870862007141113,6.990180015563965,6.718601226806641,6.764187812805176,6.764187812805176,270969
2024-08-30,OKT-USD,6.764187812805176,6.908291816711426,6.516801834106445,6.680196762084961,6.680196762084961,329683
2024-08-31,OKT-USD,6.680196762084961,6.769803047180176,6.609195232391357,6.695496082305908,6.695496082305908,283997
2024-09-01,OKT-USD,6.696929931640625,6.811061859130859,6.519558906555176,6.565646171569824,6.565646171569824,344982
2024-09-02,OKT-USD,6.565646171569824,6.712515830993652,6.376848220825195,6.640697002410889,6.640697002410889,304003
2024-09-03,OKT-USD,6.640600204467773,6.737224102020264,6.376070022583008,6.46164083480835,6.46164083480835,305987
2024-09-04,OKT-USD,6.460958957672119,6.5620551109313965,6.1863579750061035,6.521498203277588,6.521498203277588,305812
2024-09-05,OKT-USD,6.521498203277588,6.578485012054443,6.343122959136963,6.394763946533203,6.394763946533203,244009
2024-09-06,OKT-USD,6.394763946533203,6.5497941970825195,6.213312149047852,6.282622814178467,6.282622814178467,361877
2024-09-07,OKT-USD,6.282622814178467,6.5279541015625,6.2049241065979,6.475008964538574,6.475008964538574,224395
2024-09-08,OKT-USD,6.475008964538574,6.608960151672363,6.3947930335998535,6.464130878448486,6.464130878448486,189434
2024-09-09,OKT-USD,6.464130878448486,6.708061218261719,6.460383892059326,6.671803951263428,6.671803951263428,314787
2024-09-10,OKT-USD,6.671803951263428,6.713034152984619,6.572465896606445,6.701838970184326,6.701838970184326,247628
2024-09-11,OKT-USD,6.701838970184326,6.722242832183838,6.424489974975586,6.569863796234131,6.569863796234131,284480
2024-09-12,OKT-USD,6.569863796234131,6.675326824188232,6.526526927947998,6.651311874389648,6.651311874389648,215197
2024-09-13,OKT-USD,6.651311874389648,6.80830192565918,6.599740982055664,6.777595043182373,6.777595043182373,309130
2024-09-14,OKT-USD,6.777595043182373,6.800500869750977,6.509509086608887,6.585987091064453,6.585987091064453,287537
2024-09-15,OKT-USD,6.585987091064453,6.699053764343262,6.455252170562744,6.485020160675049,6.485020160675049,221714
2024-09-16,OKT-USD,6.485020160675049,6.619441032409668,6.282376766204834,6.43107795715332,6.43107795715332,310431
2024-09-17,OKT-USD,6.431045055389404,6.608465194702148,6.377518177032471,6.485021114349365,6.485021114349365,274987
2024-09-18,OKT-USD,6.485021114349365,6.588368892669678,6.216071128845215,6.5869669914245605,6.5869669914245605,336523
2024-09-19,OKT-USD,6.587241172790527,6.790247917175293,6.545292854309082,6.746555805206299,6.746555805206299,373080
2024-09-20,OKT-USD,6.746555805206299,6.818828105926514,6.556532859802246,6.71320104598999,6.71320104598999,384241
2024-09-21,OKT-USD,6.71320104598999,6.853814125061035,6.581898212432861,6.815703868865967,6.815703868865967,285322
2024-09-22,OKT-USD,6.815703868865967,6.867659091949463,6.5261969566345215,6.681397914886475,6.681397914886475,370179
2024-09-23,OKT-USD,6.681397914886475,6.7432332038879395,6.54691219329834,6.577977180480957,6.577977180480957,359034
2024-09-24,OKT-USD,6.5709052085876465,6.856712818145752,6.54813814163208,6.825788974761963,6.825788974761963,407234
2024-09-25,OKT-USD,6.825788974761963,6.961040019989014,6.70973014831543,6.745400905609131,6.745400905609131,405278
2024-09-26,OKT-USD,6.745400905609131,8.58333969116211,6.729781150817871,7.800046920776367,7.800046920776367,2092460
2024-09-27,OKT-USD,7.776442050933838,7.986584186553955,7.414212226867676,7.591969013214111,7.591969013214111,847857
2024-09-28,OKT-USD,7.591969013214111,8.256857872009277,7.501718044281006,7.934035778045654,7.934035778045654,815388
2024-09-29,OKT-USD,7.934035778045654,8.177239418029785,7.759355068206787,8.033451080322266,8.033451080322266,443055
2024-09-30,OKT-USD,8.050520896911621,8.483783721923828,7.591476917266846,7.600846767425537,7.600846767425537,730189
2024-10-01,OKT-USD,7.600846767425537,7.871286869049072,7.061509132385254,7.165924072265625,7.165924072265625,552724
2024-10-02,OKT-USD,7.165924072265625,7.351445198059082,7.011649131774902,7.019950866699219,7.019950866699219,302228
2024-10-03,OKT-USD,7.019568920135498,7.114099025726318,6.751255989074707,6.91413688659668,6.91413688659668,295790
2024-10-04,OKT-USD,6.901421070098877,7.18260383605957,6.9012770652771,7.132414817810059,7.132414817810059,182347
2024-10-05,OKT-USD,7.132414817810059,7.37040376663208,6.9916181564331055,7.23305082321167,7.23305082321167,253883
2024-10-06,OKT-USD,7.23305082321167,7.33026123046875,7.089291095733643,7.3134870529174805,7.3134870529174805,240144
2024-10-07,OKT-USD,7.288286209106445,7.662016868591309,7.287168025970459,7.423917770385742,7.423917770385742,267684
2024-10-08,OKT-USD,7.423917770385742,7.456093788146973,7.231656074523926,7.313983917236328,7.313983917236328,214978
