Date,Ticker,Open,High,Low,Close,Adj Close,Volume
2024-08-01,DCR-USD,12.604368209838867,13.9190092086792,11.588445663452148,12.28295612335205,12.28295612335205,8557454
2024-08-02,DCR-USD,12.28295612335205,12.430623054504395,11.473899841308594,11.616741180419922,11.616741180419922,2624253
2024-08-03,DCR-USD,11.616741180419922,12.076263427734375,10.936829566955566,11.217779159545898,11.217779159545898,1532624
2024-08-04,DCR-USD,11.217741012573242,11.473095893859863,10.62886905670166,10.817426681518555,10.817426681518555,1221484
2024-08-05,DCR-USD,10.817426681518555,10.84478759765625,8.803959846496582,9.738194465637207,9.738194465637207,1905651
2024-08-06,DCR-USD,9.738183975219727,10.32317066192627,9.733861923217773,10.07492446899414,10.07492446899414,1784611
2024-08-07,DCR-USD,10.075834274291992,10.360010147094727,9.727222442626953,9.884201049804688,9.884201049804688,1402878
2024-08-08,DCR-USD,9.884368896484375,10.570481300354004,9.77532958984375,10.415156364440918,10.415156364440918,2892542
2024-08-09,DCR-USD,10.415156364440918,10.520186424255371,9.983208656311035,10.148503303527832,10.148503303527832,2054785
2024-08-10,DCR-USD,10.148503303527832,10.28276252746582,9.957734107971191,10.235321044921875,10.235321044921875,1540026
2024-08-11,DCR-USD,10.235326766967773,10.276549339294434,9.503697395324707,9.534219741821289,9.534219741821289,2314171
2024-08-12,DCR-USD,9.534219741821289,10.033167839050293,9.475573539733887,10.013442039489746,10.013442039489746,1697792
2024-08-13,DCR-USD,10.013442039489746,10.066590309143066,9.666176795959473,9.920445442199707,9.920445442199707,1497669
2024-08-14,DCR-USD,9.920445442199707,10.214266777038574,9.73584270477295,9.809934616088867,9.809934616088867,1757274
2024-08-15,DCR-USD,9.809934616088867,10.086320877075195,9.507518768310547,9.706990242004395,9.706990242004395,1410655
2024-08-16,DCR-USD,9.706990242004395,9.8527193069458,9.430294036865234,9.790144920349121,9.790144920349121,1345516
2024-08-17,DCR-USD,9.790144920349121,9.959083557128906,9.708046913146973,9.906437873840332,9.906437873840332,1537534
2024-08-18,DCR-USD,9.906437873840332,10.400042533874512,9.84699821472168,10.138542175292969,10.138542175292969,2157513
2024-08-19,DCR-USD,10.138542175292969,10.42098617553711,10.027632713317871,10.18259334564209,10.18259334564209,2497410
2024-08-20,DCR-USD,10.18259334564209,10.653630256652832,10.143145561218262,10.5084867477417,10.5084867477417,2163313
2024-08-21,DCR-USD,10.5084867477417,11.721649169921875,10.386306762695312,11.263975143432617,11.263975143432617,4464369
2024-08-22,DCR-USD,11.263975143432617,11.473119735717773,11.001569747924805,11.473119735717773,11.473119735717773,2022026
2024-08-23,DCR-USD,11.473119735717773,12.206280708312988,11.366764068603516,12.085103034973145,12.085103034973145,1827494
2024-08-24,DCR-USD,12.08512020111084,12.192153930664062,11.512079238891602,11.602540969848633,11.602540969848633,1552638
2024-08-25,DCR-USD,11.602540969848633,11.88679313659668,11.393522262573242,11.571962356567383,11.571962356567383,1440919
2024-08-26,DCR-USD,11.571962356567383,13.007391929626465,11.46667766571045,12.05388355255127,12.05388355255127,7533959
2024-08-27,DCR-USD,12.05388355255127,13.092432022094727,10.774712562561035,10.924094200134277,10.924094200134277,6644772
2024-08-28,DCR-USD,10.924094200134277,11.562226295471191,10.700971603393555,11.13564395904541,11.13564395904541,2208341
2024-08-29,DCR-USD,11.13564395904541,11.490927696228027,11.026952743530273,11.069475173950195,11.069475173950195,1071755
2024-08-30,DCR-USD,11.069475173950195,11.275190353393555,10.607276916503906,11.051264762878418,11.051264762878418,1268117
2024-08-31,DCR-USD,11.051264762878418,11.132933616638184,10.548707962036133,10.623893737792969,10.623893737792969,1243269
2024-09-01,DCR-USD,10.623893737792969,11.3209810256958,10.546306610107422,10.800358772277832,10.800358772277832,2199586
2024-09-02,DCR-USD,10.800358772277832,11.63929271697998,10.59384822845459,11.40071964263916,11.40071964263916,2422925
